Class,ativ_recomendada,frequencia,cod_ontologia,CART_REGRESSAO_RESULTADO,BINOMIAL_REGRESSAO_RESULTADO,MARS_REGRESSAO_RESULTADO,NNET_REGRESSAO_RESULTADO,SVM_REGRESSAO_RESULTADO,CART_CLASSIFICACAO_RESULTADO,NAIVE_BAYES_CLASSIFICACAO,NNET_CLASSIFICACAO_RESULTADO,SVM_CLASSIFICACAO_RESULTADO,KNN_CLASSIFICACAO_RESULTADO
0,getoutput,5,199,1,0,1,0,0,0,0,0,0,1
0,getids,5,199,1,0,1,0,0,0,0,0,0,1
0,getuniquehomolog,1,199,1,0,1,0,0,0,0,0,0,1
0,getfastaddbjentry,5,199,1,0,1,0,0,0,0,0,0,1
0,checkstatus,29,199,1,0,1,0,0,0,0,0,0,1
0,runblastpgp,1,199,1,0,1,0,0,0,0,0,0,1
0,unpacktextresult,12,199,1,0,1,0,0,0,0,0,0,1
0,sequencedatabase,8,199,1,0,1,0,0,0,0,0,0,1
0,jobparams,26,199,1,0,1,0,0,0,0,0,0,1
0,runncbiblast,3,199,1,0,1,0,0,0,0,0,0,1
0,gettextresult,16,199,1,0,1,0,0,0,0,0,0,1
0,runphobius,3,199,1,0,1,0,0,0,0,0,0,1
0,getalignment,5,199,1,0,1,0,0,0,0,1,0,1
0,fetchbatch,6,199,1,0,1,0,0,0,0,1,0,1
0,tmap,4,199,1,0,1,0,0,0,0,1,0,1
0,jobid,29,199,1,1,1,1,1,0,0,1,1,1
0,xpathfromtext,2,199,1,0,1,0,0,0,0,1,0,1
0,bioinformaticsprogram,8,199,1,0,1,0,0,0,0,1,0,1
0,uniprotaccession,6,199,1,0,1,0,0,0,0,0,0,1
0,sequenceoridorgi,2,199,1,0,1,0,0,0,0,1,0,1
0,fetchdata,8,199,1,0,1,1,0,0,0,1,0,1
0,database,10,199,1,0,1,0,0,0,0,0,0,1
0,runwublast,4,199,1,0,1,0,0,0,0,0,0,1
0,ebiwublast,2,199,1,0,1,0,0,0,0,0,0,1
0,formatlistfordbfetch,6,199,1,0,1,0,0,0,0,0,0,1
0,inputdata,26,199,1,0,1,0,0,0,0,0,0,1
0,ebiinterproscan,3,199,1,0,1,0,0,0,0,0,0,1
0,issequence,7,199,1,0,1,0,0,0,0,0,0,1
0,emailaddress,25,199,1,0,1,0,1,0,0,0,0,1
0,isdone,29,199,1,0,1,0,1,0,0,0,0,1
0,unpackalignment,5,199,1,0,1,0,0,0,0,0,0,1
0,program,6,199,1,0,1,0,1,0,0,0,0,1
0,blastddbj,3,199,1,0,1,0,1,0,0,0,0,1
0,flattenlist,3,199,1,0,1,0,1,0,0,0,0,1
0,runcensor,1,199,1,0,1,0,1,0,0,0,0,1
0,getxmlresult,14,199,1,0,1,0,1,0,0,0,0,1
0,sss,2,199,1,0,1,0,1,0,0,1,0,1
0,sequences,8,199,1,0,1,0,0,0,0,0,0,1
1,askforemail,4,200,1,1,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
1,askforemail,4,200,1,0,1,1,1,0,0,0,0,1
0,getfastauniprotentry,6,200,1,1,1,1,1,0,0,0,0,1
0,runfasta,2,200,1,0,1,0,1,0,0,0,0,1
0,sequence,6,200,1,1,1,1,1,1,0,0,0,1
0,runclustalw2,5,200,1,0,1,0,0,0,0,0,0,1
0,bytetostring,4,200,1,0,1,1,0,0,0,0,0,1
0,contentlist,15,200,1,0,1,0,1,0,0,0,0,1
0,seqret,9,200,1,1,1,1,1,1,0,0,0,1
0,ddbjaccession,5,200,1,1,1,1,1,1,0,0,0,1
0,bioinformaticsparameter,6,200,1,1,1,0,1,0,0,0,0,1
0,parametersxml,5,200,1,1,1,1,0,0,0,0,0,1
0,msa,2,200,1,0,1,0,0,0,0,0,0,1
0,unpackoutput,5,200,1,0,1,0,0,0,0,0,0,1
0,searchdatabase,10,200,1,0,1,0,0,0,0,0,0,1
0,blastprogram,7,200,1,0,1,0,1,0,0,0,0,1
0,runinterproscan,7,200,1,0,1,1,0,0,0,0,0,1
0,sequenceorid,24,200,1,0,1,0,0,0,0,0,0,1
0,email,9,200,1,0,1,0,1,0,0,0,0,1
0,idlist,6,200,1,1,1,1,0,0,0,0,0,1
0,unpackxmlresult,11,200,1,0,1,0,0,0,0,0,0,1
0,searchsimple,7,200,1,1,1,1,1,0,0,0,0,1
0,contentslist,14,200,1,0,1,0,0,0,0,0,0,1
0,getoutput,5,200,1,0,1,0,0,0,0,0,0,1
0,getids,5,200,1,0,1,0,0,0,0,0,0,1
0,getuniquehomolog,1,200,1,0,1,1,0,0,0,0,0,1
0,getfastaddbjentry,5,200,1,0,1,0,1,0,0,0,0,1
0,checkstatus,29,200,1,0,1,1,1,0,0,0,0,1
0,runblastpgp,1,200,1,0,1,1,0,0,0,0,0,1
0,unpacktextresult,12,200,1,0,1,0,0,0,0,0,0,1
0,sequencedatabase,8,200,1,1,1,1,1,0,0,0,0,1
0,jobparams,26,200,1,0,1,0,0,0,0,0,0,1
0,runncbiblast,3,200,1,0,1,1,1,0,0,0,0,1
0,gettextresult,16,200,1,0,1,0,0,0,0,0,0,1
0,runphobius,3,200,1,0,1,1,0,0,0,0,0,1
0,getalignment,5,200,1,0,1,0,0,0,0,0,0,1
0,fetchbatch,6,200,1,1,1,1,0,0,0,0,0,1
0,tmap,4,200,1,1,1,0,0,0,0,0,0,1
0,jobid,29,200,1,1,1,1,1,0,0,0,1,1
0,xpathfromtext,2,200,1,0,1,1,0,0,0,0,0,1
0,bioinformaticsprogram,8,200,1,0,1,1,0,0,0,0,0,1
0,uniprotaccession,6,200,1,0,1,0,0,0,0,0,0,1
0,sequenceoridorgi,2,200,1,0,1,1,0,0,0,0,0,1
0,fetchdata,8,200,1,1,1,1,0,0,0,0,0,1
0,database,10,200,1,1,1,1,1,0,0,0,0,1
0,runwublast,4,200,1,0,1,0,1,0,0,0,0,1
0,ebiwublast,2,200,1,0,1,1,1,0,0,0,0,1
0,formatlistfordbfetch,6,200,1,1,1,1,0,0,0,0,0,1
0,inputdata,26,200,1,0,1,0,0,0,0,0,0,1
0,ebiinterproscan,3,200,1,0,1,0,1,0,0,0,0,1
0,issequence,7,200,1,1,1,1,0,0,0,0,0,1
0,emailaddress,25,200,1,0,1,0,0,0,0,0,0,1
0,isdone,29,200,1,1,1,1,0,0,0,0,0,1
0,unpackalignment,5,200,1,0,1,0,0,0,0,0,0,1
0,program,6,200,1,1,1,1,1,0,0,0,0,1
0,blastddbj,3,200,1,0,1,1,0,0,0,0,0,1
0,flattenlist,3,200,1,1,1,1,0,0,0,0,0,1
0,runcensor,1,200,1,0,1,1,1,0,0,0,0,1
0,getxmlresult,14,200,1,0,1,0,0,0,0,0,0,1
0,sss,2,200,1,0,1,1,0,0,0,0,0,1
0,sequences,8,200,1,0,1,0,0,0,0,0,0,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
1,jobid,29,32,1,1,1,1,1,1,1,0,1,1
0,getfastauniprotentry,6,32,1,1,1,1,1,0,1,0,1,1
0,runfasta,2,32,1,1,1,0,0,0,1,0,0,1
0,sequence,6,32,1,1,1,1,0,0,1,0,1,1
0,runclustalw2,5,32,1,1,1,1,0,0,1,0,1,1
0,bytetostring,4,32,1,1,1,1,0,0,1,0,1,1
0,contentlist,15,32,1,1,1,1,0,0,0,0,0,1
0,seqret,9,32,1,1,1,0,0,0,1,0,1,1
0,ddbjaccession,5,32,1,1,1,1,0,0,0,0,0,1
0,bioinformaticsparameter,6,32,1,1,1,1,0,0,0,0,0,1
0,parametersxml,5,32,1,1,1,1,0,0,0,0,0,1
0,msa,2,32,1,1,1,0,0,0,0,0,0,1
0,unpackoutput,5,32,1,1,1,1,0,0,0,0,0,1
0,searchdatabase,10,32,1,1,1,1,0,0,0,0,0,1
0,blastprogram,7,32,1,1,1,0,0,0,0,0,0,1
0,runinterproscan,7,32,1,1,1,0,0,0,0,0,0,1
0,sequenceorid,24,32,1,1,1,0,0,0,0,0,0,1
0,email,9,32,1,1,1,0,0,0,0,0,0,1
0,idlist,6,32,1,1,1,1,0,0,0,0,0,1
0,unpackxmlresult,11,32,1,1,1,0,0,0,0,0,0,1
0,searchsimple,7,32,1,1,1,1,0,0,0,0,0,1
0,contentslist,14,32,1,1,1,0,0,0,0,0,0,1
0,getoutput,5,32,1,1,1,0,0,0,0,0,0,1
0,getids,5,32,1,1,1,0,0,0,0,0,0,1
0,getuniquehomolog,1,32,1,1,1,0,0,0,0,0,0,1
0,getfastaddbjentry,5,32,1,1,1,0,0,0,0,0,0,1
0,checkstatus,29,32,1,1,1,1,0,0,0,0,0,1
0,runblastpgp,1,32,1,1,1,0,0,0,0,0,0,1
0,unpacktextresult,12,32,1,1,1,0,0,0,0,0,0,1
0,sequencedatabase,8,32,1,1,1,0,0,0,0,0,0,1
0,jobparams,26,32,1,1,1,0,0,0,0,0,0,1
0,runncbiblast,3,32,1,1,1,0,0,0,0,0,0,1
0,gettextresult,16,32,1,1,1,0,0,0,0,0,0,1
0,runphobius,3,32,1,1,1,0,0,0,0,0,0,1
0,getalignment,5,32,1,1,1,0,0,0,0,0,0,1
0,fetchbatch,6,32,1,1,1,0,0,0,0,0,0,1
0,tmap,4,32,1,1,1,0,0,0,0,0,0,1
0,jobid,29,32,1,1,1,1,1,0,0,0,0,1
0,xpathfromtext,2,32,1,0,1,0,0,0,0,0,0,1
0,bioinformaticsprogram,8,32,1,1,1,0,0,0,0,0,0,1
0,uniprotaccession,6,32,1,0,1,0,0,0,0,0,0,1
0,sequenceoridorgi,2,32,1,0,1,0,0,0,0,0,0,1
0,fetchdata,8,32,1,1,1,0,0,0,0,0,0,1
0,database,10,32,1,1,1,0,0,0,0,0,0,1
0,runwublast,4,32,1,0,1,0,0,0,0,0,0,1
0,ebiwublast,2,32,1,0,1,0,0,0,0,0,0,1
0,formatlistfordbfetch,6,32,1,1,1,0,0,0,0,0,0,1
0,inputdata,26,32,1,1,1,0,0,0,0,0,0,1
0,ebiinterproscan,3,32,1,0,1,0,0,0,0,0,0,1
0,issequence,7,32,1,1,1,0,0,0,0,0,0,1
0,emailaddress,25,32,1,1,1,0,0,0,0,0,0,1
0,isdone,29,32,1,1,1,0,0,0,0,0,0,1
0,unpackalignment,5,32,1,0,1,0,0,0,0,0,0,1
0,program,6,32,1,1,1,1,1,0,0,0,0,1
0,blastddbj,3,32,1,0,1,0,0,0,0,0,0,1
0,flattenlist,3,32,1,1,1,0,0,0,0,0,0,1
0,runcensor,1,32,1,0,1,0,0,0,0,0,0,1
0,getxmlresult,14,32,1,0,1,0,0,0,0,0,0,1
0,sss,2,32,1,0,1,0,0,0,0,0,0,1
0,sequences,8,32,1,0,1,0,0,0,0,0,0,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
1,jobid,29,32,1,0,1,1,1,1,1,0,1,1
0,getfastauniprotentry,6,32,1,0,1,1,1,0,1,0,1,1
0,runfasta,2,32,1,0,1,0,0,0,1,0,0,1
0,sequence,6,32,1,0,1,0,0,0,1,0,1,1
0,runclustalw2,5,32,1,0,1,0,0,0,1,0,0,1
0,bytetostring,4,32,1,0,1,1,0,0,1,0,0,1
0,contentlist,15,32,1,0,1,1,0,0,0,0,0,1
0,seqret,9,32,1,0,1,0,0,0,1,0,1,1
0,ddbjaccession,5,32,1,0,1,0,0,0,0,0,0,1
0,bioinformaticsparameter,6,32,1,0,1,1,0,0,0,0,0,1
0,parametersxml,5,32,1,0,1,1,0,0,0,0,0,1
0,msa,2,32,1,0,1,0,0,0,0,0,0,1
0,unpackoutput,5,32,1,0,1,1,0,0,0,0,0,1
0,searchdatabase,10,32,1,0,1,1,0,0,0,0,0,1
0,blastprogram,7,32,1,0,1,0,0,0,0,0,0,1
0,runinterproscan,7,32,1,0,1,0,0,0,0,0,0,1
0,sequenceorid,24,32,1,0,1,0,0,0,0,0,0,1
0,email,9,32,1,0,1,0,0,0,0,0,0,1
0,idlist,6,32,1,0,1,0,0,0,0,0,0,1
0,unpackxmlresult,11,32,1,0,1,0,0,0,0,0,0,1
0,searchsimple,7,32,1,0,1,1,0,0,0,0,0,1
0,contentslist,14,32,1,0,1,0,0,0,0,0,0,1
0,getoutput,5,32,1,0,1,0,0,0,0,0,0,1
0,getids,5,32,1,0,1,0,0,0,0,0,0,1
0,getuniquehomolog,1,32,1,0,1,0,0,0,0,0,0,1
0,getfastaddbjentry,5,32,1,0,1,0,0,0,0,0,0,1
0,checkstatus,29,32,1,0,1,0,0,0,0,0,0,1
0,runblastpgp,1,32,1,0,1,0,0,0,0,0,0,1
0,unpacktextresult,12,32,1,0,1,0,0,0,0,0,0,1
0,sequencedatabase,8,32,1,0,1,0,0,0,0,0,0,1
0,jobparams,26,32,1,0,1,0,0,0,0,0,0,1
0,runncbiblast,3,32,1,0,1,0,0,0,0,0,0,1
0,gettextresult,16,32,1,0,1,0,0,0,0,0,0,1
0,runphobius,3,32,1,0,1,0,0,0,0,0,0,1
0,getalignment,5,32,1,0,1,0,0,0,0,0,0,1
0,fetchbatch,6,32,1,0,1,0,0,0,0,0,0,1
0,tmap,4,32,1,0,1,0,0,0,0,0,0,1
0,jobid,29,32,1,0,1,0,1,0,0,0,0,1
0,xpathfromtext,2,32,1,0,1,0,0,0,0,0,0,1
0,bioinformaticsprogram,8,32,1,0,1,0,0,0,0,0,0,1
0,uniprotaccession,6,32,1,0,1,0,0,0,0,0,0,1
0,sequenceoridorgi,2,32,1,0,1,0,0,0,0,0,0,1
0,fetchdata,8,32,1,0,1,0,0,0,0,0,0,1
0,database,10,32,1,0,1,0,0,0,0,0,0,1
0,runwublast,4,32,1,0,1,0,0,0,0,0,0,1
0,ebiwublast,2,32,1,0,1,0,0,0,0,0,0,1
0,formatlistfordbfetch,6,32,1,0,1,0,0,0,0,0,0,1
0,inputdata,26,32,1,0,1,0,0,0,0,0,0,1
0,ebiinterproscan,3,32,1,0,1,0,0,0,0,0,0,1
0,issequence,7,32,1,0,1,0,0,0,0,0,0,1
0,emailaddress,25,32,1,0,1,0,0,0,0,0,0,1
0,isdone,29,32,1,0,1,0,1,0,0,0,0,1
0,unpackalignment,5,32,1,0,1,0,1,0,0,0,0,1
0,program,6,32,1,0,1,0,1,0,0,0,0,1
0,blastddbj,3,32,1,0,1,0,1,0,0,0,0,1
0,flattenlist,3,32,1,0,1,0,0,0,0,0,0,1
0,runcensor,1,32,1,0,1,0,1,0,0,0,0,1
0,getxmlresult,14,32,1,0,1,0,1,0,0,0,0,1
0,sss,2,32,1,0,1,0,1,0,0,0,0,1
0,sequences,8,32,1,0,1,0,0,0,0,0,0,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
1,jobid,29,203,1,1,1,1,0,1,1,0,1,1
