idunico,CARTR,BINOMIALR,MARSR,NNETR,SVMR,CARTC,NAIVEC,NNETC,SVMC,KNNC,Class
2591,68,62,256,118,4,25,29,92,250,59,0
2592,50,29,206,155,41,257,258,243,250,224,0
2593,270,50,132,174,138,214,71,32,7,150,0
2594,52,178,146,142,218,154,254,252,214,15,0
2595,205,23,230,92,3,135,162,257,271,135,0
2596,111,24,118,119,241,205,190,14,45,86,0
2597,58,46,58,14,3,1,7,23,6,58,1
2598,58,46,58,14,3,1,7,23,6,58,1
2599,58,46,58,14,3,1,7,23,6,58,1
2600,58,46,58,14,3,1,7,23,6,58,1
2601,58,46,58,14,3,1,7,23,6,58,1
2602,58,46,58,14,3,1,7,23,6,58,1
2603,58,46,58,14,3,1,7,23,6,58,1
2604,58,46,58,14,3,1,7,23,6,58,1
2605,58,46,58,14,3,1,7,23,6,58,1
2606,58,46,58,14,3,1,7,23,6,58,1
2607,58,46,58,14,3,1,7,23,6,58,1
2608,58,46,58,14,3,1,7,23,6,58,1
2609,58,46,58,14,3,1,7,23,6,58,1
2610,58,46,58,14,3,1,7,23,6,58,1
2611,58,46,58,14,3,1,7,23,6,58,1
2612,58,46,58,14,3,1,7,23,6,58,1
2613,58,46,58,14,3,1,7,23,6,58,1
2614,58,46,58,14,3,1,7,23,6,58,1
2615,58,46,58,14,3,1,7,23,6,58,1
2616,58,46,58,14,3,1,7,23,6,58,1
2617,58,46,58,14,3,1,7,23,6,58,1
2618,58,46,58,14,3,1,7,23,6,58,1
2619,58,46,58,14,3,1,7,23,6,58,1
2620,58,46,58,14,3,1,7,23,6,58,1
2621,58,46,58,14,3,1,7,23,6,58,1
2622,58,46,58,14,3,1,7,23,6,58,1
2623,58,46,58,14,3,1,7,23,6,58,1
2624,58,46,58,14,3,1,7,23,6,58,1
2625,58,46,58,14,3,1,7,23,6,58,1
2626,58,46,58,14,3,1,7,23,6,58,1
2627,58,46,58,14,3,1,7,23,6,58,1
2628,58,46,58,14,3,1,7,23,6,58,1
2629,58,46,58,14,3,1,7,23,6,58,1
2630,58,46,58,14,3,1,7,23,6,58,1
2631,58,46,58,14,3,1,7,23,6,58,1
2632,58,46,58,14,3,1,7,23,6,58,1
2633,58,46,58,14,3,1,7,23,6,58,1
2634,58,46,58,14,3,1,7,23,6,58,1
2635,58,46,58,14,3,1,7,23,6,58,1
2636,58,46,58,14,3,1,7,23,6,58,1
2637,58,46,58,14,3,1,7,23,6,58,1
2638,58,46,58,14,3,1,7,23,6,58,1
2639,58,46,58,14,3,1,7,23,6,58,1
2640,58,46,58,14,3,1,7,23,6,58,1
2641,58,46,58,14,3,1,7,23,6,58,1
2642,58,46,58,14,3,1,7,23,6,58,1
2643,58,46,58,14,3,1,7,23,6,58,1
2644,58,46,58,14,3,1,7,23,6,58,1
2645,58,46,58,14,3,1,7,23,6,58,1
2646,58,46,58,14,3,1,7,23,6,58,1
2647,58,46,58,14,3,1,7,23,6,58,1
2648,58,46,58,14,3,1,7,23,6,58,1
2649,58,46,58,14,3,1,7,23,6,58,1
2650,58,46,58,14,3,1,7,23,6,58,1
2651,58,46,58,14,3,1,7,23,6,58,1
2652,58,46,58,14,3,1,7,23,6,58,1
2653,58,46,58,14,3,1,7,23,6,58,1
2654,58,46,58,14,3,1,7,23,6,58,1
2655,58,46,58,14,3,1,7,23,6,58,1
2656,100,205,272,210,114,263,168,30,65,4,0
2657,141,162,246,189,162,227,228,65,198,169,0
2658,239,30,90,176,240,252,247,101,42,203,0
2659,5,238,127,245,194,196,175,37,237,12,0
2660,279,103,278,32,58,25,108,61,134,255,0
2661,186,246,126,189,23,101,175,77,184,17,0
2662,146,120,156,4,85,73,244,51,158,101,0
2663,198,153,197,7,173,261,252,160,166,23,0
2664,150,75,192,50,201,206,153,51,209,253,0
2665,34,199,58,57,238,27,130,6,204,101,0
2666,242,50,6,248,111,97,262,125,80,213,0
2667,196,60,110,170,262,2,35,24,181,196,0
2668,240,265,135,170,200,203,223,223,90,0,0
2669,181,77,63,144,235,277,249,88,261,92,0
2670,171,116,68,25,107,120,87,98,224,84,0
2671,214,207,26,173,213,214,109,48,114,141,0
2672,49,50,51,247,2,116,239,261,254,266,0
2673,127,230,112,273,136,273,73,144,176,47,0
2674,45,96,154,278,17,173,160,55,271,7,0
2675,20,145,83,26,171,95,46,8,262,108,0
2676,44,97,230,47,76,41,268,73,51,96,0
2677,75,43,230,46,139,53,66,269,186,129,0
2678,201,81,216,6,252,58,39,57,167,42,0
2679,157,45,102,74,120,267,106,39,197,133,0
2680,223,42,205,4,125,133,245,249,73,96,0
2681,216,216,16,132,59,233,0,55,173,233,0
2682,98,206,56,269,63,273,272,62,246,135,0
2683,271,272,160,154,107,108,96,110,197,158,0
2684,154,259,23,249,111,251,177,85,250,85,0
2685,95,43,82,230,99,63,165,129,82,132,0
2686,141,190,102,46,57,198,48,249,91,231,0
2687,215,143,105,98,249,238,123,162,37,39,0
2688,208,55,147,147,92,256,81,16,106,128,0
2689,251,257,50,215,101,84,176,265,112,5,0
2690,145,163,175,16,42,209,68,140,126,181,0
2691,28,122,260,243,28,45,243,127,271,43,0
2692,11,40,5,274,202,214,257,214,63,134,0
2693,103,126,6,118,200,270,233,68,195,63,0
2694,47,57,186,227,19,195,262,253,188,216,0
2695,104,245,36,206,190,233,160,279,142,39,0
2696,243,114,89,246,151,45,239,77,97,174,0
2697,195,27,32,257,266,14,201,115,198,39,0
2698,266,134,241,98,153,53,160,219,56,63,0
2699,255,252,152,200,203,91,223,115,151,184,0
2700,88,68,30,13,133,49,145,278,51,217,0
2701,222,135,233,77,262,93,270,235,177,260,0
2702,247,129,73,24,58,30,143,256,219,236,0
2703,29,132,168,178,73,231,10,134,107,223,0
2704,51,160,84,41,126,73,3,186,247,202,0
2705,228,33,208,89,23,208,149,78,75,120,0
2706,174,28,237,36,254,228,97,206,180,139,0
2707,51,142,133,251,27,241,212,239,219,134,0
2708,264,111,230,4,224,276,46,63,69,261,0
2709,106,25,268,8,2,181,31,125,49,183,0
2710,55,260,30,47,223,111,167,116,72,10,0
2711,203,253,181,278,145,178,114,141,90,2,0
2712,174,255,16,238,42,203,66,186,69,186,0
2713,125,132,125,78,24,101,164,96,44,84,0
2714,117,54,14,146,57,74,131,208,59,120,0
2715,58,23,58,9,9,1,7,23,4,58,1
2716,58,23,58,9,9,1,7,23,4,58,1
2717,58,23,58,9,9,1,7,23,4,58,1
2718,58,23,58,9,9,1,7,23,4,58,1
2719,58,23,58,9,9,1,7,23,4,58,1
2720,58,23,58,9,9,1,7,23,4,58,1
2721,58,23,58,9,9,1,7,23,4,58,1
2722,58,23,58,9,9,1,7,23,4,58,1
2723,58,23,58,9,9,1,7,23,4,58,1
2724,58,23,58,9,9,1,7,23,4,58,1
2725,58,23,58,9,9,1,7,23,4,58,1
2726,58,23,58,9,9,1,7,23,4,58,1
2727,58,23,58,9,9,1,7,23,4,58,1
2728,58,23,58,9,9,1,7,23,4,58,1
2729,58,23,58,9,9,1,7,23,4,58,1
2730,58,23,58,9,9,1,7,23,4,58,1
2731,58,23,58,9,9,1,7,23,4,58,1
2732,58,23,58,9,9,1,7,23,4,58,1
2733,58,23,58,9,9,1,7,23,4,58,1
2734,58,23,58,9,9,1,7,23,4,58,1
2735,58,23,58,9,9,1,7,23,4,58,1
2736,58,23,58,9,9,1,7,23,4,58,1
2737,58,23,58,9,9,1,7,23,4,58,1
2738,58,23,58,9,9,1,7,23,4,58,1
2739,58,23,58,9,9,1,7,23,4,58,1
2740,58,23,58,9,9,1,7,23,4,58,1
2741,58,23,58,9,9,1,7,23,4,58,1
2742,58,23,58,9,9,1,7,23,4,58,1
2743,58,23,58,9,9,1,7,23,4,58,1
2744,58,23,58,9,9,1,7,23,4,58,1
2745,58,23,58,9,9,1,7,23,4,58,1
2746,58,23,58,9,9,1,7,23,4,58,1
2747,58,23,58,9,9,1,7,23,4,58,1
2748,58,23,58,9,9,1,7,23,4,58,1
2749,58,23,58,9,9,1,7,23,4,58,1
2750,58,23,58,9,9,1,7,23,4,58,1
2751,58,23,58,9,9,1,7,23,4,58,1
2752,58,23,58,9,9,1,7,23,4,58,1
2753,58,23,58,9,9,1,7,23,4,58,1
2754,58,23,58,9,9,1,7,23,4,58,1
2755,58,23,58,9,9,1,7,23,4,58,1
2756,58,23,58,9,9,1,7,23,4,58,1
2757,58,23,58,9,9,1,7,23,4,58,1
2758,58,23,58,9,9,1,7,23,4,58,1
2759,58,23,58,9,9,1,7,23,4,58,1
2760,58,23,58,9,9,1,7,23,4,58,1
2761,58,23,58,9,9,1,7,23,4,58,1
2762,58,23,58,9,9,1,7,23,4,58,1
2763,58,23,58,9,9,1,7,23,4,58,1
2764,58,23,58,9,9,1,7,23,4,58,1
2765,58,23,58,9,9,1,7,23,4,58,1
2766,58,23,58,9,9,1,7,23,4,58,1
2767,58,23,58,9,9,1,7,23,4,58,1
2768,58,23,58,9,9,1,7,23,4,58,1
2769,58,23,58,9,9,1,7,23,4,58,1
2770,58,23,58,9,9,1,7,23,4,58,1
2771,58,23,58,9,9,1,7,23,4,58,1
2772,58,23,58,9,9,1,7,23,4,58,1
2773,58,23,58,9,9,1,7,23,4,58,1
2774,247,100,236,256,265,251,107,241,278,136,0
2775,149,47,1,114,244,275,156,28,8,249,0
2776,198,86,167,263,73,41,250,257,262,136,0
2777,141,273,128,66,42,259,121,179,132,223,0
2778,117,234,91,272,257,46,96,25,127,89,0
2779,214,119,234,47,99,18,104,279,74,77,0
2780,224,8,87,277,169,71,94,14,117,156,0
2781,176,88,33,61,123,1,250,162,268,36,0
2782,101,128,252,119,258,169,20,154,14,128,0
2783,142,267,252,114,178,191,272,136,122,203,0
2784,208,217,163,24,87,117,248,93,278,92,0
2785,12,214,201,124,68,26,260,1,103,75,0
2786,208,7,187,175,278,28,109,27,231,41,0
2787,227,118,221,14,234,259,130,93,96,73,0
2788,155,86,45,165,112,146,27,191,211,36,0
2789,271,138,66,73,147,156,11,184,257,21,0
2790,163,165,190,117,74,175,48,38,279,169,0
2791,181,161,28,214,266,268,214,205,37,249,0
2792,147,268,184,242,231,97,211,263,157,36,0
2793,164,266,247,0,133,26,75,224,194,132,0
2794,58,158,165,113,29,166,208,112,126,42,0
2795,270,267,184,223,167,31,92,52,71,61,0
2796,186,226,89,101,152,239,221,35,250,237,0
2797,195,25,198,200,50,36,114,52,186,155,0
2798,261,92,50,266,78,191,23,269,37,245,0
2799,106,207,229,248,101,179,58,270,210,217,0
2800,36,130,167,162,264,266,266,55,176,275,0
2801,260,35,278,112,253,258,170,162,237,65,0
2802,69,137,210,188,138,121,163,158,200,136,0
2803,248,155,182,259,131,274,252,176,23,246,0
2804,121,191,27,76,38,33,123,166,71,26,0
2805,228,238,49,204,130,118,165,192,40,100,0
2806,111,273,250,92,251,68,170,93,253,31,0
2807,30,77,171,43,67,24,1,52,72,260,0
2808,209,61,185,168,157,112,101,75,186,83,0
2809,47,256,179,39,126,199,271,129,41,191,0
2810,104,203,27,112,233,157,246,29,155,277,0
2811,71,174,220,118,230,227,28,172,177,141,0
2812,277,253,276,263,167,219,223,9,198,143,0
2813,27,37,273,175,138,10,207,40,90,214,0
2814,199,39,78,97,52,168,274,164,259,114,0
2815,88,88,115,266,52,244,264,259,88,94,0
2816,220,8,45,2,267,224,95,160,9,120,0
2817,83,152,138,102,71,136,53,25,262,134,0
2818,134,230,79,34,231,142,82,187,66,195,0
2819,118,209,197,49,1,122,59,209,45,198,0
2820,131,112,12,245,167,31,96,249,204,276,0
2821,80,190,136,229,11,189,61,5,138,176,0
2822,24,190,142,56,246,246,86,10,156,95,0
2823,250,168,74,142,185,59,267,278,83,158,0
2824,243,101,4,222,254,187,6,62,161,122,0
2825,169,32,127,57,266,149,258,123,109,180,0
2826,180,69,40,217,112,45,102,29,170,206,0
2827,221,212,40,167,141,244,20,211,173,169,0
2828,23,107,67,213,123,144,127,117,205,237,0
2829,117,199,157,8,77,215,91,137,217,272,0
2830,136,243,10,47,38,72,63,60,37,218,0
2831,156,234,35,211,99,230,231,189,49,28,0
2832,19,14,95,76,179,132,251,196,230,182,0
2833,58,7,58,8,23,1,3,23,1,58,1
2834,58,7,58,8,23,1,3,23,1,58,1
2835,58,7,58,8,23,1,3,23,1,58,1
2836,58,7,58,8,23,1,3,23,1,58,1
2837,58,7,58,8,23,1,3,23,1,58,1
2838,58,7,58,8,23,1,3,23,1,58,1
2839,58,7,58,8,23,1,3,23,1,58,1
2840,58,7,58,8,23,1,3,23,1,58,1
2841,58,7,58,8,23,1,3,23,1,58,1
2842,58,7,58,8,23,1,3,23,1,58,1
2843,58,7,58,8,23,1,3,23,1,58,1
2844,58,7,58,8,23,1,3,23,1,58,1
2845,58,7,58,8,23,1,3,23,1,58,1
2846,58,7,58,8,23,1,3,23,1,58,1
2847,58,7,58,8,23,1,3,23,1,58,1
2848,58,7,58,8,23,1,3,23,1,58,1
2849,58,7,58,8,23,1,3,23,1,58,1
2850,58,7,58,8,23,1,3,23,1,58,1
2851,58,7,58,8,23,1,3,23,1,58,1
2852,58,7,58,8,23,1,3,23,1,58,1
2853,58,7,58,8,23,1,3,23,1,58,1
2854,58,7,58,8,23,1,3,23,1,58,1
2855,58,7,58,8,23,1,3,23,1,58,1
2856,58,7,58,8,23,1,3,23,1,58,1
2857,58,7,58,8,23,1,3,23,1,58,1
2858,58,7,58,8,23,1,3,23,1,58,1
2859,58,7,58,8,23,1,3,23,1,58,1
2860,58,7,58,8,23,1,3,23,1,58,1
2861,58,7,58,8,23,1,3,23,1,58,1
2862,58,7,58,8,23,1,3,23,1,58,1
2863,58,7,58,8,23,1,3,23,1,58,1
2864,58,7,58,8,23,1,3,23,1,58,1
2865,58,7,58,8,23,1,3,23,1,58,1
2866,58,7,58,8,23,1,3,23,1,58,1
2867,58,7,58,8,23,1,3,23,1,58,1
2868,58,7,58,8,23,1,3,23,1,58,1
2869,58,7,58,8,23,1,3,23,1,58,1
2870,58,7,58,8,23,1,3,23,1,58,1
2871,58,7,58,8,23,1,3,23,1,58,1
2872,58,7,58,8,23,1,3,23,1,58,1
2873,58,7,58,8,23,1,3,23,1,58,1
2874,58,7,58,8,23,1,3,23,1,58,1
2875,58,7,58,8,23,1,3,23,1,58,1
2876,58,7,58,8,23,1,3,23,1,58,1
2877,58,7,58,8,23,1,3,23,1,58,1
2878,58,7,58,8,23,1,3,23,1,58,1
2879,58,7,58,8,23,1,3,23,1,58,1
2880,58,7,58,8,23,1,3,23,1,58,1
2881,58,7,58,8,23,1,3,23,1,58,1
2882,58,7,58,8,23,1,3,23,1,58,1
2883,58,7,58,8,23,1,3,23,1,58,1
2884,58,7,58,8,23,1,3,23,1,58,1
2885,58,7,58,8,23,1,3,23,1,58,1
2886,58,7,58,8,23,1,3,23,1,58,1
2887,58,7,58,8,23,1,3,23,1,58,1
2888,58,7,58,8,23,1,3,23,1,58,1
2889,58,7,58,8,23,1,3,23,1,58,1
2890,58,7,58,8,23,1,3,23,1,58,1
2891,58,7,58,8,23,1,3,23,1,58,1
2892,11,87,248,171,46,99,137,147,207,184,0
2893,254,27,150,108,178,182,117,60,176,15,0
2894,44,117,176,76,233,41,19,196,175,188,0
2895,5,104,162,94,207,271,29,19,205,124,0
2896,0,254,10,194,257,108,150,112,45,181,0
2897,122,208,164,261,256,273,158,40,193,84,0
2898,150,237,84,3,249,161,264,93,235,132,0
2899,71,55,46,153,95,173,248,94,149,93,0
2900,8,20,136,244,20,264,216,138,99,248,0
2901,1,97,138,9,16,147,245,141,8,121,0
2902,179,226,97,128,150,29,31,29,14,214,0
2903,226,186,106,237,55,40,2,226,66,124,0
2904,155,274,22,254,216,126,227,220,49,133,0
2905,27,190,83,201,249,267,276,207,182,25,0
2906,121,104,273,81,270,69,170,264,40,247,0
2907,60,209,43,252,213,57,92,222,203,211,0
2908,258,261,268,265,13,77,250,52,18,194,0
2909,49,162,195,111,191,127,192,206,175,95,0
2910,276,58,265,191,6,97,217,163,129,133,0
2911,187,10,211,41,8,262,47,201,8,31,0
2912,71,250,236,119,193,240,198,240,228,55,0
2913,176,210,208,161,13,64,112,197,16,98,0
2914,117,113,55,166,24,142,19,175,11,274,0
2915,175,168,12,195,131,10,87,175,260,200,0
2916,263,81,1,60,161,278,228,250,30,61,0
2917,107,218,123,156,187,139,182,199,256,179,0
2918,206,60,139,163,151,74,169,239,265,24,0
2919,211,251,157,58,207,169,4,69,51,240,0
2920,35,140,161,134,94,27,219,69,224,145,0
2921,100,276,196,259,1,124,180,186,219,195,0
2922,75,110,25,86,113,101,86,102,267,60,0
2923,236,189,243,118,268,131,67,98,204,17,0
2924,210,6,235,182,57,226,236,47,197,0,0
2925,260,233,57,39,81,219,63,246,178,279,0
2926,211,157,85,111,275,167,233,52,231,261,0
2927,9,1,217,12,96,38,9,214,191,137,0
2928,200,278,185,118,103,133,104,95,116,225,0
2929,166,143,167,157,57,89,151,116,123,166,0
2930,132,191,21,210,265,110,120,0,96,123,0
2931,88,12,217,138,14,254,89,165,40,183,0
2932,43,179,175,163,253,248,100,199,146,272,0
2933,119,188,55,125,230,217,156,177,119,175,0
2934,250,253,243,149,19,127,94,124,274,258,0
2935,191,165,112,111,112,175,120,194,130,76,0
2936,192,95,105,203,60,19,151,24,265,16,0
2937,216,175,42,152,74,176,218,50,262,157,0
2938,0,121,71,7,152,2,174,109,115,174,0
2939,248,30,253,158,85,230,279,173,149,229,0
2940,41,151,0,85,238,167,146,194,227,61,0
2941,242,180,45,279,214,215,22,142,189,52,0
2942,156,170,168,240,270,232,54,186,68,175,0
2943,50,82,10,226,51,261,256,7,272,141,0
2944,33,262,46,213,182,230,167,67,111,113,0
2945,192,246,253,72,8,54,63,217,168,242,0
2946,127,44,148,221,167,277,220,66,46,52,0
2947,119,103,169,65,261,118,8,234,6,69,0
2948,6,279,133,87,132,60,19,36,251,5,0
2949,217,267,211,97,197,192,237,253,224,233,0
2950,58,82,203,138,150,56,203,96,237,9,0
2951,58,45,58,5,3,1,7,23,8,58,1
2952,58,45,58,5,3,1,7,23,8,58,1
2953,58,45,58,5,3,1,7,23,8,58,1
2954,58,45,58,5,3,1,7,23,8,58,1
2955,58,45,58,5,3,1,7,23,8,58,1
2956,58,45,58,5,3,1,7,23,8,58,1
2957,58,45,58,5,3,1,7,23,8,58,1
2958,58,45,58,5,3,1,7,23,8,58,1
2959,58,45,58,5,3,1,7,23,8,58,1
2960,58,45,58,5,3,1,7,23,8,58,1
2961,58,45,58,5,3,1,7,23,8,58,1
2962,58,45,58,5,3,1,7,23,8,58,1
2963,58,45,58,5,3,1,7,23,8,58,1
2964,58,45,58,5,3,1,7,23,8,58,1
2965,58,45,58,5,3,1,7,23,8,58,1
2966,58,45,58,5,3,1,7,23,8,58,1
2967,58,45,58,5,3,1,7,23,8,58,1
2968,58,45,58,5,3,1,7,23,8,58,1
2969,58,45,58,5,3,1,7,23,8,58,1
2970,58,45,58,5,3,1,7,23,8,58,1
2971,58,45,58,5,3,1,7,23,8,58,1
2972,58,45,58,5,3,1,7,23,8,58,1
2973,58,45,58,5,3,1,7,23,8,58,1
2974,58,45,58,5,3,1,7,23,8,58,1
2975,58,45,58,5,3,1,7,23,8,58,1
2976,58,45,58,5,3,1,7,23,8,58,1
2977,58,45,58,5,3,1,7,23,8,58,1
2978,58,45,58,5,3,1,7,23,8,58,1
2979,58,45,58,5,3,1,7,23,8,58,1
2980,58,45,58,5,3,1,7,23,8,58,1
2981,58,45,58,5,3,1,7,23,8,58,1
2982,58,45,58,5,3,1,7,23,8,58,1
2983,58,45,58,5,3,1,7,23,8,58,1
2984,58,45,58,5,3,1,7,23,8,58,1
2985,58,45,58,5,3,1,7,23,8,58,1
2986,58,45,58,5,3,1,7,23,8,58,1
2987,58,45,58,5,3,1,7,23,8,58,1
2988,58,45,58,5,3,1,7,23,8,58,1
2989,58,45,58,5,3,1,7,23,8,58,1
2990,58,45,58,5,3,1,7,23,8,58,1
2991,58,45,58,5,3,1,7,23,8,58,1
2992,58,45,58,5,3,1,7,23,8,58,1
2993,58,45,58,5,3,1,7,23,8,58,1
2994,58,45,58,5,3,1,7,23,8,58,1
2995,58,45,58,5,3,1,7,23,8,58,1
2996,58,45,58,5,3,1,7,23,8,58,1
2997,58,45,58,5,3,1,7,23,8,58,1
2998,58,45,58,5,3,1,7,23,8,58,1
2999,58,45,58,5,3,1,7,23,8,58,1
3000,58,45,58,5,3,1,7,23,8,58,1
3001,58,45,58,5,3,1,7,23,8,58,1
3002,58,45,58,5,3,1,7,23,8,58,1
3003,58,45,58,5,3,1,7,23,8,58,1
3004,58,45,58,5,3,1,7,23,8,58,1
3005,58,45,58,5,3,1,7,23,8,58,1
3006,58,45,58,5,3,1,7,23,8,58,1
3007,58,45,58,5,3,1,7,23,8,58,1
3008,58,45,58,5,3,1,7,23,8,58,1
3009,58,45,58,5,3,1,7,23,8,58,1
3010,88,195,56,34,85,172,19,52,229,126,0
3011,230,201,43,265,46,18,51,65,119,213,0
3012,123,61,65,148,40,235,221,153,262,10,0
3013,226,45,263,191,279,56,183,89,239,10,0
3014,210,128,101,64,147,151,202,75,241,242,0
3015,90,210,240,275,119,255,250,71,48,143,0
3016,16,181,211,123,89,119,122,100,197,137,0
3017,4,51,214,158,75,62,100,1,277,279,0
3018,100,113,41,79,76,158,24,231,213,160,0
3019,30,215,85,40,203,95,249,262,195,194,0
3020,76,88,246,227,134,100,20,208,147,36,0
3021,241,11,30,9,153,256,66,195,8,136,0
3022,190,172,136,155,171,116,64,277,83,47,0
3023,70,159,31,19,145,174,28,46,53,241,0
3024,132,140,83,211,69,101,228,97,80,13,0
3025,115,278,207,110,276,217,228,24,133,40,0
3026,83,208,103,94,187,214,200,16,78,128,0
3027,265,45,210,76,103,115,131,67,209,270,0
3028,39,193,108,156,166,129,78,244,28,38,0
3029,77,29,277,108,75,267,28,188,193,20,0
3030,119,182,237,176,42,193,105,15,206,278,0
3031,49,260,214,251,49,175,86,75,241,113,0
3032,257,10,238,168,197,118,221,115,133,154,0
3033,95,279,83,84,220,39,119,190,117,242,0
3034,129,186,202,22,247,30,69,19,251,87,0
3035,153,35,245,9,250,141,168,76,34,104,0
3036,147,243,253,13,70,142,50,133,95,264,0
3037,127,121,240,227,40,81,95,142,227,20,0
3038,202,136,259,110,36,39,206,144,249,89,0
3039,85,104,130,12,121,49,77,201,244,198,0
3040,164,90,259,216,24,276,126,79,217,64,0
3041,24,213,213,12,258,182,252,87,247,12,0
3042,12,153,219,15,29,264,149,49,18,231,0
3043,150,31,114,225,12,251,19,131,200,126,0
3044,203,192,240,92,26,254,18,184,143,69,0
3045,95,46,109,152,79,239,241,164,118,271,0
3046,19,237,250,114,207,80,0,45,191,251,0
3047,43,234,70,81,200,195,132,2,240,71,0
3048,153,254,99,162,208,18,29,262,162,155,0
3049,248,48,83,232,230,38,21,44,161,60,0
3050,62,96,146,133,153,7,162,199,63,227,0
3051,239,103,271,134,78,123,249,155,34,151,0
3052,275,90,223,39,126,234,62,236,256,48,0
3053,189,130,150,246,73,117,246,8,187,139,0
3054,151,191,156,69,237,216,62,167,85,127,0
3055,193,15,145,116,55,274,264,104,189,226,0
3056,165,145,246,20,226,225,165,117,266,181,0
3057,126,21,160,217,114,179,127,177,254,112,0
3058,270,266,239,216,167,78,180,43,133,151,0
3059,111,35,64,227,33,45,271,85,121,57,0
3060,96,204,265,7,246,133,6,279,24,164,0
3061,218,83,74,168,103,233,99,76,41,63,0
3062,170,65,257,83,21,225,234,243,143,134,0
3063,186,54,261,1,31,174,38,151,251,109,0
3064,133,270,245,20,116,29,253,155,15,169,0
3065,76,186,273,228,62,134,7,95,117,80,0
3066,88,128,75,55,149,135,131,5,43,19,0
3067,5,143,9,122,157,198,200,221,206,91,0
3068,87,73,48,192,120,154,34,217,35,154,0
3069,58,43,58,5,6,1,6,23,7,58,1
3070,58,43,58,5,6,1,6,23,7,58,1
3071,58,43,58,5,6,1,6,23,7,58,1
3072,58,43,58,5,6,1,6,23,7,58,1
3073,58,43,58,5,6,1,6,23,7,58,1
3074,58,43,58,5,6,1,6,23,7,58,1
3075,58,43,58,5,6,1,6,23,7,58,1
3076,58,43,58,5,6,1,6,23,7,58,1
3077,58,43,58,5,6,1,6,23,7,58,1
3078,58,43,58,5,6,1,6,23,7,58,1
3079,58,43,58,5,6,1,6,23,7,58,1
3080,58,43,58,5,6,1,6,23,7,58,1
3081,58,43,58,5,6,1,6,23,7,58,1
3082,58,43,58,5,6,1,6,23,7,58,1
3083,58,43,58,5,6,1,6,23,7,58,1
3084,58,43,58,5,6,1,6,23,7,58,1
3085,58,43,58,5,6,1,6,23,7,58,1
3086,58,43,58,5,6,1,6,23,7,58,1
3087,58,43,58,5,6,1,6,23,7,58,1
3088,58,43,58,5,6,1,6,23,7,58,1
3089,58,43,58,5,6,1,6,23,7,58,1
3090,58,43,58,5,6,1,6,23,7,58,1
3091,58,43,58,5,6,1,6,23,7,58,1
3092,58,43,58,5,6,1,6,23,7,58,1
3093,58,43,58,5,6,1,6,23,7,58,1
3094,58,43,58,5,6,1,6,23,7,58,1
3095,58,43,58,5,6,1,6,23,7,58,1
3096,58,43,58,5,6,1,6,23,7,58,1
3097,58,43,58,5,6,1,6,23,7,58,1
3098,58,43,58,5,6,1,6,23,7,58,1
3099,58,43,58,5,6,1,6,23,7,58,1
3100,58,43,58,5,6,1,6,23,7,58,1
3101,58,43,58,5,6,1,6,23,7,58,1
3102,58,43,58,5,6,1,6,23,7,58,1
3103,58,43,58,5,6,1,6,23,7,58,1
3104,58,43,58,5,6,1,6,23,7,58,1
3105,58,43,58,5,6,1,6,23,7,58,1
3106,58,43,58,5,6,1,6,23,7,58,1
3107,58,43,58,5,6,1,6,23,7,58,1
3108,58,43,58,5,6,1,6,23,7,58,1
3109,58,43,58,5,6,1,6,23,7,58,1
3110,58,43,58,5,6,1,6,23,7,58,1
3111,58,43,58,5,6,1,6,23,7,58,1
3112,58,43,58,5,6,1,6,23,7,58,1
3113,58,43,58,5,6,1,6,23,7,58,1
3114,58,43,58,5,6,1,6,23,7,58,1
3115,58,43,58,5,6,1,6,23,7,58,1
3116,58,43,58,5,6,1,6,23,7,58,1
3117,58,43,58,5,6,1,6,23,7,58,1
3118,58,43,58,5,6,1,6,23,7,58,1
3119,58,43,58,5,6,1,6,23,7,58,1
3120,58,43,58,5,6,1,6,23,7,58,1
3121,58,43,58,5,6,1,6,23,7,58,1
3122,58,43,58,5,6,1,6,23,7,58,1
3123,58,43,58,5,6,1,6,23,7,58,1
3124,58,43,58,5,6,1,6,23,7,58,1
3125,58,43,58,5,6,1,6,23,7,58,1
3126,58,43,58,5,6,1,6,23,7,58,1
3127,58,43,58,5,6,1,6,23,7,58,1
3128,110,1,84,40,233,64,251,3,195,146,0
3129,129,109,201,11,18,133,36,71,243,20,0
3130,261,54,216,217,48,92,18,201,74,207,0
3131,268,22,209,209,49,136,135,38,172,121,0
3132,233,255,36,193,154,253,41,66,175,209,0
3133,55,14,71,111,86,213,185,91,251,51,0
3134,18,252,223,238,121,78,218,45,97,52,0
3135,188,203,59,241,208,227,244,103,173,206,0
3136,178,201,274,80,127,131,45,224,168,49,0
3137,160,6,181,149,256,23,52,226,156,51,0
3138,132,150,158,272,3,68,233,127,220,55,0
3139,128,172,81,155,22,172,201,124,136,247,0
3140,39,106,131,276,207,165,235,220,252,186,0
3141,89,54,11,232,208,170,102,36,252,73,0
3142,254,248,127,33,64,146,153,167,226,184,0
3143,92,261,179,202,170,27,84,104,115,17,0
3144,111,50,182,155,178,231,3,149,272,220,0
3145,195,262,29,142,205,57,19,139,246,261,0
3146,13,123,116,175,240,140,63,222,145,98,0
3147,197,212,7,262,120,116,22,149,62,222,0
